neighborhood_label,neighborhood,transcript_id,chunk_id,tsne_x,tsne_y,text,window_start,window_end
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,13,9.177601,39.0467,"[26:00–26:30]
to confirm as we get more information now that the school year has ended. And we continue to cook to
collaborate with H with HISD and NADA's team in figuring out all of these questions. Thank you.
Thanks so much, Gabby. So I do want to share some of our results from year two, and can't note
enough that we're just closing the year out. And my team will tell you we have until June 30th to
meet.

[26:30–27:00]
all of our metrics, but um this year we have really continued to grow. You'll notice that we've
served about 10% of the district's students. So we're at 17,000 unique students served, so actual
students in the buildings getting resources. Um we've provided 27,000 plus families with food. We're
focused on clothing and basic needs. So you'll notice the 9,000 families either got clothing or
uniforms. Um so we're really trying to help students meet those basic needs so that they can show up
to school.

[27:00–27:30]
ready to learn. We do have work to do, and we acknowledge that, but I am so proud of our team and
the progress that they have made. And so I know that we have partners here tonight, but we also have
the Sunrise Center team. So I'd like to ask them to please stand and just be recognized for their
hard work and thank you so much for your time.

[27:30–28:00]
Any questions or comments? I just want to say we appreciate your hard work and all that you do for
the students in our community, so thank you very, very much. Thank you. Absolutely, thank you.",0:26:00,0:28:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,37,-6.8527374,28.318111,"[01:14:00–01:14:30]
Miss Garcia. That was over the summer on Miss Garcia's own time. Please don't buy Miss Garcia. She
uses her own time and to make our school better and makes me want to learn. Thank you for your time.
Ella Taylor, followed by Emma Holt. Hi, my name is Emma Holt, and I am from Harvard Elementary. I am
here to fight for.

[01:14:30–01:15:00]
Miss Garcia, our librarian. I I I want Miss Gar dang it. I am here to make sure she is back at
Harvard in the fall. Ms. Garcia is a great teacher because she works hard. Um she's in charge of the
Forty Book Challenge book um and she leads research projects and book fails. She helps me check out
books and gives.

[01:15:00–01:15:30]
me book recommendations. I would be sad if she isn't at Harvard in the fall. She is one of my
favorite teachers. Please don't take our library, please don't take Miscosia. Thank you. Is Ella
Taylor here? Ella Taylor? Any other students? Okay, go ahead, Ella. Sorry, give me a second. Hi, I'm
Ella.

[01:15:30–01:16:00]
Taylor. Is this is this sorry, I don't know. This is right because it's just yeah. Um hi, I'm Ella
Taylor, an incoming senior from Carnegie Vanguard High School. I'm speaking about the importance of
teacher retention. Last year, HISC lost around 4,700 teachers, and we're on track to lose even more
this year. By the end of the school year, two of my eight teachers were gone. At my small school,
every teacher teaches multiple subjects, so losing one teacher affects several classes. We lost my
AP world history teacher, who also taught AP European history in the AP seminar, my AP physics
teacher.",1:14:00,1:16:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,53,-7.7260566,19.657026,"[01:46:00–01:46:30]
Research reveals effective library programs like ours increase literacy and test scores and create
more equitable student outcomes. Thank you.

[01:47:00–01:47:30]
For sure we may have uh had some increased growth, but then that increased growth comes at a cost
because, for example, we have uh no libraries, and then we are consistently micromanaged as
teachers, and uh some of our admin have power trips. And then we also have the IRT, which uh many of
our team like to use as a threat. And then also uh there is

[01:47:30–01:48:00]
a lot of waste when it comes to the NES curriculum. For example, the LSA packets, which uh I was the
only teacher at my campus who uh graded them in order to assist my students in being successful.
Well, we gotta do better, especially since thank you.",1:46:00,1:48:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,67,9.71067,13.542018,"[02:14:00–02:14:30]
or our taxes. You cannot continue to wield the power you have not earned unchecked. So I hope you
find this meeting very uncomfortable. It will be the first of many. In this scenario, we are not the
frogs in slowly boiling water. It is y'all, and you must start listening to us. So I'm going to
close with this. While you may be failing to enrich our children, 90% people of color and 62%
Latino, you better not fail them in safety. You better keep ICE and other federal agents away from
our kids when they are in their buildings or on your bus. Thank you.

[02:14:30–02:15:00]
Hi, my name is Brooke Pappas McKee. I'm a parent at Westside High School, and I'm speaking out
because what's happening to Miss Barbosa is just it's just wrong. It's a loss our community can't
afford. She's more than a teacher. She's a debate coach, a librarian, a mentor, and a lifeline for
so many students. She's grown the debate team from eight to over 25 students, taken four to state to
the state tournament. She's coached two time district winning name that book team.

[02:15:00–02:15:30]
Team published two students' poetry on a national level. She gives up nights and weekends without
complaint just because she believes in our kids. And everything I've just said, it's not just
numbers, that's lives changed. We're asking Westside and HISC to rescind the recommendation to
terminate Miss Barbosa and to honor the comp time she has rightfully earned. HISC has a comp time
policy in place. She followed it and she's earned that recognition. That's 21 weekends, actually
over and clocking in an average of 19 hours each weekend that she does for our students.

[02:15:30–02:16:00]
Thank you. Thank you. Hi, I'm Sarah Miller. I'm a parent of an HISD student and a former school
librarian. So my child is fortunate enough to have an operating library. She loves going every week.
And I find that the rigidity of the district curriculum makes it more important than ever that we
have a library because that's the only space where kids have choice in their reading and their
learning. And fun, engaging lessons that are sorely lacking in this curriculum happen in the library
space.",2:14:00,2:16:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,70,10.329311,-1.6467099,"[02:20:00–02:20:30]
sell building names to the highest bidder, and none of these institutions have purposefully excluded
students from the naming process, like the changes proposed in agenda item 32. The current policy
for HISD school name selection states that the committee shall include students, teachers, and
alumni connected to the school, and this board is proposing to change that requirement to a mere
recommendation. Students must have a say in naming the schools they will call their alma mater for
the rest of their lives. I urge the board to stay clear.

[02:20:30–02:21:00]
Thank you. Thank you. Hello, Dr. Ruth Hoffman-Lack. Um, you're about to vote on a budget that's
gonna give like way more money to special ed in NES schools per kid than others, and there's a lot
of questions about that. I PIR'd some ri some data um from TEA. I haven't had it yet for a total of
48 hours. But here's what I can tell you some things that are a little wonky you might want to look
into before you pass this budget because you might be breaking the law.

[02:21:30–02:22:00]
So, for example, at Benavidez Elementary, the total enrollment, according to the budget, is set, I
mean to the district, is 782 kids. Of that, 4.35% are enrolled in SPED. Guess what? There are 34
kids that are enrolled in SPED, and all of them, 100%, are in self contained classrooms. Out of 782
kids, so that's really problematic because that means you're either over identifying every single
kid who has any kind of problem at all and putting them in self contained classrooms.",2:20:00,2:22:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,71,-2.8990102,2.5278156,"[02:22:00–02:22:30]
Self-contained classroom because by the way, you get more money for that. Or you're not taking care
of any kids at all unless they are severely disabled. That's just one number. I've only had the data
for 36 hours. Thank you. Is speaker is speaker 42 here, Colin Bosan? Colin had to leave. He had to
go to an interview with the case. Okay, next is Mindon Tran, number 49.

[02:22:30–02:23:00]
Oh he wanted to tell you that firing campus based wraparound. Mindon Tran, number forty nine. Your
time is done is up. Go ahead. Come up. Sorry to delay your speech your speaking. Oh no worries. I'm
friends with Ruth. Um hi, my name is Mindon Tran, speaking on item twenty five. Um I'm a licensed
HISD teacher. Thank you very much. Um a teacher at an NES school recently told me, quote, I didn't
grow at all this year, I just learned how to not get in trouble.

[02:23:00–02:23:30]
Trouble. Students aren't learning in NES schools, and teachers aren't growing either. We have
excellent professional career educators who truly want to hone their craft, but they're stimmied by
the stupidly rigid system of NES. Last year, the district lost over 40% of its 10,000 teachers. This
year's numbers are still coming in. We know close to a thousand teachers were non-renewed for lack
of certification. I agree that all teachers should be certified or pursuing their license. F. Mike
Miles should also be certified. In a recent video, Miles was heard boasting that he doesn't need
certification because I know what I'm doing. He thinks he earned his one.

[02:23:30–02:24:00]
He earned his $126,000 bonus. Lead by example, Mr. Miles. Get your certification or get out of HISE.
We're both. Thank you. Speakers 50 through 50 through 60, please move to the front row. Speakers 51
through 60, please move to the front row. Good evening. Speaking about the district's gains in
algebra and biology in a recent uh in the recent release star scores, Superintendent Miles said it
doesn't happen by magic. No one doubts that students.",2:22:00,2:24:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,85,19.068562,-5.4830155,"[02:50:00–02:50:30]
Manipulation and deceit. Reject item two. Thank you. Sarah Terrell, you may begin. A funny thing
happened on the way to the end of the fiscal year. Sorry. I gotta mute this. A funny thing happened
on the end on the way to the end of the fiscal year. Miles promised to raise 80 million in property
sales, but he's 66 million dollars short. Who took the hit? Looks like mainly classroom instruction
down 32 million.

[02:51:00–02:51:30]
million. But that's funny, I thought we were paying our teachers so much more. Miles will get you to
pre-approve his fiscal moves through policy and budget approvals without giving you details. Take
the naming rights policy. All the shells are now Mays, giving Miles total control over naming rights
and terms. Our only sale of naming rights of HSPVA to the kinders in 2016 did not go that well. The
contract is perpetual and HISD only received about five and a half million of the seven and a half
million promised. Naming rights are valuable.

[02:51:30–02:52:00]
Perpetuity is no longer standard, but Miles has you relinquishing your authority with no discussion.
But you'll get used to it. Thank you. Claude Bidner. Please unmute yourself. You may begin. Hi, I'm
Claude Bidner, HISD parent. The data in goal progress progress monitoring 3.1 is not only confusing,
it's misleading. A small note says all historical data was recalculated using new business rules.",2:50:00,2:52:00
noise,-1,RELABEL_Houston_ISD-2025-06-12-Board_Meetings - Houston_ISD-2025-06-12-Board_Meetings,108,17.906578,13.362145,"[03:36:00–03:36:30]
Y'all hear me? Yep. In the 50 HISD schools with the fewest low-income families, 88% have libraries.
In the 50 HISD schools with the most low-income families, 10% have libraries.

[03:36:30–03:37:00]
88%, 10%. In Brownview Board, 1954, the Supreme Court determined where a state provides education in
its public schools, such an opportunity is a right which must be made available to all on equal
terms. 88%, 10%. Sound like equal terms? The 14th Amendment of the U.S. Constitution says no state
shall deny to any person the equal protection of the laws.

[03:37:00–03:37:30]
88%? 10%. Sound like equal protection? I have a hunch every individual on this board might need a
lawyer. I am every school needs a library. Thank you. Well, I'm Isaiah Martin, and I decided for the
last school board meeting in a long time, I wanted to give you guys

[03:37:30–03:38:00]
a report card. You get an F. Nobody voted for you. Nobody voted for you. And you stand here today. I
watched you. As many of you sat on your phones, as so many people came on and to talk to you today.
And the reason is because you already know exactly how you're going to vote. Nobody voted for you.
And you forget that in this country, you guys have to go and be accountable to the people of our
country. What we have right now is taxation without representation. You forget that. You forget that
you're the ones that serve us.",3:36:00,3:38:00
noise,-1,RELABEL_Houston_ISD-2025-08-14-Board_Meetings - Chunk_Houston_ISD-2025-08-14-Board_Meetings,31,-21.286808,-23.354294,"[01:02:00–01:02:30]
So the bond would have really helped us, I think, get the word out there to those families for one.
But the other problem with pre-K is that across the district, in some zones, in some campuses, we
have open seats. But in some places and in some uh zones, that campus is fully maxed out. We're at
capacity, and in some in some instances, that those zones have a lot of demand.

[01:02:30–01:03:00]
and we just can't meet that demand without some sort of infrastructure change. And we can't afford
that infrastructure trains if we don't have the funding to do that. So I would say it's it's most,
it was most important for those places where we know that there's really high demand for pre-K, but
we don't actually have the building space at those schools to support it. And as I look at kind of
the statistics, the lowest percentages of meets or exceeds grade level, uh, you know, emergent
bilingual jumps out at you. It looks

[01:03:00–01:03:30]
like you know immigrant populations. Is is that where efforts are are centered? Is where there is a
higher percentage of emergent bilingual students? Um I can look at that specifically, but for pre-K,
we know our biggest struggle is in the West. In the West, we have a lot of evidence that there are
campuses with incredibly high wait lists for pre-K where we just don't have the space. Um, and we do
know that we do have a lot of newcomer students in that area as well. So can you get a little more
specific than the West? Because I know like the district goes all the way out to West Side. Um is
that what you're talking about?

[01:03:30–01:04:00]
Or more like the Gulf Ton area or the I was referring to the West Division. Okay. So we actually can
get you a list of campuses where, hey, this campus, we there's there's demand, we see it on the wait
list, but we're full. Um and that's true for a lot of zones. It's not just in the West, but it
usually is um it's definitely a trend in the West. Okay, great. Go ahead. Thank you, Chief Hall. I'd
like to expand on uh Mr. Gore's excellent question around momentum. Since it's the beginning of the
school year, and I know",1:02:00,1:04:00
noise,-1,RELABEL_Houston_ISD-2025-08-14-Board_Meetings - Chunk_Houston_ISD-2025-08-14-Board_Meetings,39,-7.637058,14.021672,"[01:18:00–01:18:30]
Thank you. I'm Placido Gomez from uh District 8. I want to talk about when NES students take Algebra
1 and Biology 1. And I completely understand that for students who are far behind academically, it's
probably best that they take these courses later. But for students who are ready for algebra one in
eighth grade or even seventh grade, it is a huge disservice to make them wait because it limits
their access to advanced level courses in high school. I went to a rough high school with a lot of
issues, but we had a fantastic math teacher who let me take algebra.

[01:18:30–01:19:00]
So let me take algebra two as a freshman and pre-cal as a sophomore so that I could take AP calculus
and be ready for Rice University and later Harvard, where I knew I could compete with any student in
math because I had a great teacher who pushed me in high school. Now in HISD, wealthy students or
students from wealthy communities have access to advanced level courses, and that's great. I
obviously want that to continue. But as an elected representative with both high and low income
communities in my district, I demand the same level of access for each and every one of our
students. Thank you.

[01:19:00–01:19:30]
Good evening, Board of Managers and Superintendent Miles, and happy first week of school to all of
our students, teachers, and staff. And let me celebrate with you that there are no students
attending F-schools in HISD. On Tuesday evening, the elected board discussed student outcomes in
HISD. We discussed questions that we had over the progress monitoring.

[01:19:30–01:20:00]
report that will be that was already presented today. The elected board does not have authority over
the district business, but we want to ensure that there is a focus on student outcomes by the
community, by the board of managers, by the administration, and by ourselves. Effective governance,
according to Lone Star Governance, is that the board spends at least 50% of their meeting time on
student monitoring. The August meeting, sorry, the June meeting had seven minutes of progress
monitoring.",1:18:00,1:20:00
noise,-1,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,45,-14.292814,1.7674562,"[01:30:00–01:30:30]
Every campus gets what we call their summary, their file review summary to see exactly where their
gaps were. And then we have special education unit teams that support in each division. And so they
work with the campuses elbow to elbow to help them understand where did they meet the mark to so
that they have a better score next year and our next file review. And so our principals there's
still areas of growth in that.

[01:30:30–01:31:00]
That. However, we have seen great growth in this process because principals were never getting
feedback on how they were doing. And so it's good for us to be able to provide them and say, hey,
you're doing a great job in these areas. However, here you may have a gap, and then we provide that
targeted professional development. If we see that it's something systemic across the district, then
we're going to we provide professional development across the whole district along with the

[01:31:00–01:31:30]
Along with that targeted support to the campuses. And so we'll continue that for this year. Any
questions? Thank you. Looking forward to that one that comes back to make it a good question. Yes.
Okay, thank you. Um we are now going to um hear from uh the reigning of our main remaining
registered speakers. Uh we'll begin with the in-person.

[01:31:30–01:32:00]
speakers followed by the zoom speaker so Ms. Smith will you set up the queue please yes I'd like to
call uh B group speakers one through ten to the beginning to the front row uh speaker number one
Carmen Nuncio please go ahead is Ms. Nuncio present okay um start with number two speaker number two",1:30:00,1:32:00
noise,-1,RELABEL_Houston_ISD-2025-10-09-Board_Meetings - Chunk_Houston_ISD-2025-10-09-Board_Meetings,62,-2.4033105,1.9429091,"[02:04:30–02:05:00]
Next speaker, um I want to give a special scout out uh shout out to uh our student guests from Rice
University today that are here uh with their professor, Dr. Brenda Wrangell, Assistant Dean of Rice
Glasscock School, um, with her students in uh in her course, Contemporary Issues in Education. Thank
you for joining us tonight uh for this uh real live um real live uh uh uh education discussion. Next
speaker, go ahead. We have another student who's joined us, Micah Gabe. One second, we have a
student who's joined us, so we're gonna ask her to go.

[02:05:00–02:05:30]
first. Um, good afternoon. Today I want to talk about how unus how uncertified teachers are hurting
schools in HISD. Since TEA took over HISD in twenty twenty-three, many un many certified teachers
have lived. To fill those spots, the district started hiring more uncertified teachers, which are
people who haven't completely trained for their certification. Since twenty twenty-three, the number
of uncertified

[02:05:30–02:06:00]
teachers rolls from 12% to nearly 25% in just one year. This may solve a short-term staffing
problem, but it creates long term damage. Uncertified teachers often lack classroom management
skills and teaching experience. That can lead to lower test scores, less engagement, and more
frustration from students. In the end, quick fixes like this lower the quality of education. HISD
needs to focus on keeping and supporting qualified teachers.",2:04:00,2:06:00
noise,-1,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,4,-1.8860006,1.7184477,"[08:30–09:00]
Compared to educators certified through traditional university programs. TEA data also shows that
60% of uncertified teachers leave public education workforce within five years, compared to about
40% of teachers certified through universities or alternative programs. On tonight's agenda is the
vote to extend the hiring of uncertified teachers in HISD for another four years. I hope you will
all vote in line with what the research suggests that we do. I should have just received my official
HISD email address. There's a delay on that. But once I do, I'm going to be reaching out to all of
you.

[09:00–09:30]
I'd love to meet for coffee, and I'd also love to invite you all to come and attend some of these
meetings I'm having with parents and teachers across the district. Thank you. Thank you. Did Trustee
Savant Moore come in? I don't think I saw him. Um let's go ahead. Um Trustee McDonough, you're
you're uh up. Good afternoon. If you don't feed the teachers, they eat the students. I suspect many
in this room are

[09:30–10:00]
I expect many in this room remember that book or have heard tales of it. Essentially, a primary
responsibility for any leader is to never lose sight of the fact that they have stewardship of the
lives they have the privilege of leading. As a new District 6 trustee, I would like to first
acknowledge the efforts of our teachers, counselors, social workers, clerical staff, and all those
who show up each day to support our kids. And as we engage with the work of this room, we should
never forget that they are the ones doing the most important work each day, and we clap for them.
Item 20 of the consent.""
5,00:10:00,00:12:00,""",0:08:00,0:10:00
noise,-1,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,25,9.909488,15.096435,"[50:00–50:30]
Continue to kill trust or any kind of attempt to build trust after we just failed a bond a year ago.
Thank you. Thank you. Dr. Wadwa, please go ahead. I'm writing to ask the board to strike language in
the proposed student code of conduct that escalates cell phone related infractions to DAEP
placement. This policy turns nonviolent behavior into exclusionary discipline. We already know where
that leads. 33.9% of students placed in HISD's DAEP are African.

[51:00–51:30]
Americans, even though black students make up only 21.3% of HISD enrollment. These outcomes are
predictable, not accidental. DAP placement disrupts learning and increases long term harm,
especially for students who already lack support. Expanding pathways into DAP for low level
infractions will only deepen inequities. If the goal is safe, focused campuses, the answer is clear
expectations and restorative practices, not policies that push more students out of classrooms. I
urge the board to strike this language and

[51:30–52:00]
And fire Mike Miles. Thank you. Okay, that concludes our appearance and uh student uh speakers. I do
want to welcome uh to uh welcome uh shout out welcome to Senator Boris Miles. Thank you for being
here. Uh and I know you're gonna speak in a little bit when we Yes. I also want to uh welcome
Trustee Savant Moore, and if you would like to uh I think you were signed up to speak.""
26,00:52:00,00:54:00,""",0:50:00,0:52:00
noise,-1,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,68,-13.864223,5.1830807,"[02:16:00–02:16:30]
them to Barbara Jordan. First, this proposal strips heights of programs that are deeply embedded in
our school's academic identity. These aren't just selectives. There are multi-year sequences that
give students purpose, belonging, and mentorship opportunities that will be lost with the transfer.
Second, the plan relies on kids traveling in Houston traffic, which create major barriers. Students
in Bann AP will struggle to leave campus for hours at a time. Many students, especially ninth and
tenth graders, will simply look access lose access altogether. Moreover, a quick search within

[02:17:00–02:17:30]
HISD website on transportation efficiency using Mr. Miles' favorite tool, AI, reveals. HISD is
extremely cost inefficient, and the district, meaning you, the boards, reveal transportation as one
of the most important systemics.

[02:17:30–02:18:00]
Engagement, both how it pertains to Agenda Item 4 and to the broader CTA changes that the
administration is undertaking. Engagement is more than a tick-the-box exercise. It should be
meaningful, thoughtful, and most importantly, two-way. Communities were surveyed to provide feedback
on the now complete engagement process. I've shared the results with you via email and through board
services. Other respondents, 63% were unaware of the meetings and only 39% were able to attend. The
overall rating of the engagement process on a scale of 1 to 5 was 1.6. Clearly, the community feels
this limited engagement.""
69,02:18:00,02:20:00,""",2:16:00,2:18:00
noise,-1,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,80,-13.412461,4.2063127,"[02:40:00–02:40:30]
that was established after Mike Miles tried to change some policies with the magnet um schools, and
the public responded. So the board of mem uh managers decided that a constraint three needed to be
added at that time, that there has to be community engagement before anything significant changed to
the magnet programs. This is a significant change. There have you have to discuss the results. I was
at the meeting, half of the questions we had had no answers yet. How can you have any kind of input
or any kind of constructive

[02:40:30–02:41:00]
Thank you. I read a report today by University of Houston. It's called Houston HISD um takeover by
the numbers. I recommend you read it. It had a lot of good insights and a lot of uh good uh good
numbers and data. I guess you won't.

[02:41:00–02:41:30]
read it or if you read it you will dismiss it. But anyway, I'll read a few things from it. Um the
steepest drop occurred at the high school level is talking about enrollment, particularly in ninth
grade, where enrollment f fell fifteen percent in two years. In economics, choices are informative.
If parents choose H HS D schools list, that suggests they perceive the quality to be going down, not
up. Anyway, it goes on and on. And it's just to say that I oppose also the changes in the Magnet and
CTE programs, and I can guarantee you that they will keep driving

[02:41:30–02:42:00]
enrollment down. I guess you do not care, but it is very concerning the way enrollment is going at
HSD. Thank you. Sorry, Brooke, he's not the Muslim student. Sorry. Uh good evening. My name is
Brooke Longoria. Uh tonight my comments are directed to Dr. Cruz Arnold and Ms. Hole. Uh last month
during the SPED presentation, Dr. Cruz""
81,02:42:00,02:44:00,""",2:40:00,2:42:00
noise,-1,RELABEL_Katy_ISD-2024-10-28-Board_Meetings - Katy_ISD-2024-10-28-Board_Meetings,37,-24.125107,5.371835,"[01:14:00–01:14:30]
So, why one to one? A little history of how we got here. Now, as you can see, one-to-one was neither
our first choice nor it was our second choice. In 2017, we maintained a 30% device to student ratio
as a minimum standard standard in the classrooms. We supplemented that.

[01:14:30–01:15:00]
That with bring your own device, which we later learned introduced new challenges. By 21, and a
growing demand for more technology integration in the classroom, we increased that ratio to 50%.
However, soon after House Bill 3261 was passed by legislation and mandated that all state
assessments be fully done online.

[01:15:00–01:15:30]
by school year 2223. That was a tipping point for considering one-to-one. So basically, if a student
is going to take all these assessments online, you've got to make sure that the student is very
comfortable with using a device for the online assessment. And we couldn't rely on bringing your own
device. Why? Because the online testing requires a lot of configuration, a lot and a

[01:15:30–01:16:00]
And the strict specifications. Otherwise, the device will not work. So, why Chromebooks? In 2010,
KDISD applications, hundreds of them, were installed on desktops and laptops. We had them all over
the place. And basically, the device at the time was the processing unit. So you needed the",1:14:00,1:16:00
noise,-1,RELABEL_Katy_ISD-2024-10-28-Board_Meetings - Katy_ISD-2024-10-28-Board_Meetings,68,-22.337496,3.88654,"[02:16:00–02:16:30]
in that we are arming our I don't know our students to come in and help field that. Yeah. So uh we
monitor our tickets um uh on daily basis. I actually get a report every day and I report it to
Cabinet on weekly basis. Uh and right now the percentage of uh issues related to Chromebooks is in
fact I just shared it today, this morning with Cabinet, point four percent of the total tickets are

[02:17:00–02:17:30]
Chromebooks related. We started the school year with 0.7%, and uh two weeks ago it was 0.5%, and
this Monday it was 0.4%. So I think we're getting to a steady state situation there with uh and we
know we break it down by issues, what type of issues uh so the short answer is we're not really
having issues supporting the parents or the students uh with the Chromebooks. But are you using
students?

[02:17:30–02:18:00]
No, we're not using students at this point. We thought maybe at some point we could consider that.
But since really the number of issues, the tickets we're getting are showing a drop in the issues.
We do hire T students uh for other purposes, but uh unless we see a need for that, uh we're we we
are not using students. Okay. Um and then uh back to I just wanted to reiterate kind of my thought
towards the charging stations in the classroom.",2:16:00,2:18:00
noise,-1,RELABEL_Katy_ISD-2025-03-31-Board_Meetings - Chunk_Katy_ISD-2025-03-31-Board_Meetings,14,-19.903223,42.329224,"[28:00–28:30]
through Kryptonite, my son will enter his college computer science and engineering program with a
significant advantage, possessing practical experience that he would otherwise lack. Beyond the STEM
skills, First Robotics has instilled in him a powerful sense of perseverance and resilience. The
challenges inherent in building and programming a robot have taught him to embrace failure as an
opportunity to learn. And he can tell you that there are plenty of opportunities to learn when
building a robot. And also instilled in him the ability to persevere when under pressure and faced
with problems or setbacks.

[28:30–29:00]
Setbacks, a skill that will serve him well in college and more importantly in life. What truly sets
First Robotics apart for me, though, is its emphasis on gracious professionalism. First Robotics
focuses on a culture of respect and sportsmanship, encouraging students to support and learn from
each other, even in the midst of fierce competition. In our rapidly evolving world, the skills and
experiences gained through First Robotics are more important than ever. A recent 2022 National
Science Foundation Science and Engineering report indicated that the U.S. is falling behind and

[29:00–29:30]
In science, technology, engineering, and math, the STEM fields. And that the problem needed to be
addressed not just in higher education, but in K through 12 to close that gap. First Robotics
directly addresses this by providing hands on STEM experiences, fostering the next generation of
problem solvers. I'm incredibly proud of the growth that I have seen in my son and the opportunities
that are coming his way, including an amazing opportunity for a summer internship in software
engineering. And I am deeply grateful to our district for their continued support of these first.",0:28:00,0:30:00
noise,-1,RELABEL_Katy_ISD-2025-03-31-Board_Meetings - Chunk_Katy_ISD-2025-03-31-Board_Meetings,23,-29.854752,27.986551,"[46:00–46:30]
Increased marketing are also false. A comparison of the Miller Facebook posts since 2021 show 41
posts for culinary arts, 29 for manufacturing, and only 11 for film, only four of which were for
promotional purposes. Additionally, the Miller website does not list the film program on its course
offerings page. Another justification was to expand manufacturing by relocate reallocating the film
classroom to architectural design and using the staff position to hire another instructor. However,
she admitted that no alternatives like portable classroom.

[47:00–47:30]
Like portable classrooms or requesting additional staffing were considered. This was a calculated
effort to reduce interest in the film program and justify its termination. The decision harms the
district's interest. 88% of the Miller film crew are Miller film students who provide A V services
for the Rhodes and Legacy Stadium events. Hiring professionals for the football and graduation
ceremonies will cost $271,000 compared to $67,000 with the Miller film crew. That's a 303% increase.

[47:30–48:00]
The savings alone cover the cost of an additional teacher and a portable. The alternative courses
being provided for current students to complete their CTE pathways are not comparable to the Miller
Film Program. Miller Film students are Texas Thespian National Short Filists, achieved state UIL
recognition, and were named 2023 Texan Live Student Multimedia Program of the Year. Our community
stands with me. 750 people have signed the petition to the save. Thank you. Thank you very much.",0:46:00,0:48:00
noise,-1,RELABEL_Katy_ISD-2025-04-22-Board_Meetings - Katy_ISD-2025-04-22-Board_Meetings,38,5.627151,-14.760675,"[01:18:00–01:18:30]
this discussion, but we made it very clear from the dais on the workshop the night of the workshop
that we were going to be focusing at this time on elementary. I made it very clear and I think the
board agreed, so I don't know w why that's a why that's news to you, but it you know that's how it
happened. And then there are 46 elementaries and you chose two teachers. And principals out of
seventy out of 46. We tried to make it we tried to choose teachers that have spoken at board
meetings. That's what that and that's who we met with outside.

[01:18:30–01:19:00]
Mr. Perez and I, people that teachers that have come forward and said that hey, I have a problem, we
need help. That's who from the um public comment um sign in. That's their all of their contact
information is there. So that's how we set up this meeting. And there were more than you read them
and say we want to talk more about what you talked about. Right, right. Because they came to the us
and said this is our community and our community is speaking. And so we wanted to let them we wanted
to know more about what they wanted to see, what their problems.

[01:19:00–01:19:30]
Wanted to s what their problems were. So that's all. And then we only had two at the our April fifth
eighth meeting because we didn't have we needed to be. We already met with others and guessed
information. And we wanted to be constructive. Did you want? Did you bring that information? Yes, we
did. We met we brought it to the workshop and we brought it to the April 8th meeting. Yes. And and
you know, it was uh uh my understanding is that the that meeting the the effort was to come up with
a representative like, for example, a couple of elementary principals, a couple of teachers.

[01:19:30–01:20:00]
I think you had great great. Not a meeting with 80 people, but uh you know, ten people or whatever.
Two. Two two teachers and two principals, and they both uh both principals sound like they have
amazing ideas. I I think the report sounds good. It just is very odd to me that when you gather
input from stakeholders, you hand select very small percentage, a very small amount. You did fifty
teachers for the teacher retention survey, fifty to sixty, and",1:18:00,1:20:00
